fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,type,productPrice,productSKU,v2ProductName,v2ProductCategory,currencyCode,pageTitle,pagePathLevel1,eCommerceAction_type,eCommerceAction_step
4235581733937648119,Referral,1970-01-01 14:09:17,United States,not available in demo dataset,0.0,0.0,372.0,15.0,0.0,2016-08-02,1470189786,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
1293664043695932921,Referral,1970-01-01 22:19:09,United States,Mountain View,9700000.0,1.0,2430.0,44.0,0.0,2016-08-30,1472610310,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
346904935175981045,Direct,1970-01-01 12:20:58,United States,Mountain View,0.0,0.0,211.0,19.0,0.0,2016-08-12,1471041730,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
5537140767196108194,Direct,1970-01-24 07:23:37,United States,Atlanta,0.0,0.0,2071.0,28.0,0.0,2016-09-20,1474380341,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
7759993982569711947,Referral,1970-01-14 03:13:33,United States,Mountain View,0.0,0.0,1366.0,14.0,0.0,2016-08-24,1472080477,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
5841808203140445242,Referral,1970-01-02 08:43:38,United States,Sunnyvale,0.0,0.0,261.0,15.0,0.0,2016-08-17,1471470774,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
5492630606781186660,Referral,1970-01-02 01:31:51,United States,Chicago,93050000.0,1.0,851.0,31.0,0.0,2016-09-09,1473436255,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
101246539776970727,Referral,1970-01-03 15:33:31,United States,Chicago,125980000.0,1.0,454.0,27.0,0.0,2016-09-01,1472745909,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
2064208700538963692,Referral,1970-01-01 00:00:00,Brazil,Sao Paulo,0.0,0.0,3761.0,55.0,0.0,2016-09-05,1473119498,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
7818445286928642066,Referral,1970-01-02 15:52:30,United States,San Jose,0.0,0.0,162.0,10.0,0.0,2016-08-22,1471923121,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
3670928595634156315,Referral,1970-01-01 22:59:28,United States,Mountain View,0.0,0.0,250.0,11.0,0.0,2016-08-15,1471286986,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
2119086449367380917,Referral,1970-01-20 05:33:19,United States,Mountain View,0.0,0.0,1690.0,21.0,0.0,2016-08-08,1470700233,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
4655370901384105026,Direct,1970-01-03 07:22:08,United States,not available in demo dataset,402080000.0,1.0,290.0,17.0,0.0,2016-09-08,1473352065,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
713409036847823354,Referral,1970-01-04 09:26:17,United States,not available in demo dataset,0.0,0.0,1060.0,18.0,0.0,2016-08-25,1472163355,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
5895390602707633895,Referral,1970-01-01 19:57:42,United States,New York,0.0,0.0,132.0,13.0,0.0,2016-08-19,1471617126,EVENT,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,3,1
4758564487125779949,Referral,1970-01-01 05:10:35,United States,San Francisco,0.0,0.0,1497.0,37.0,0.0,2016-08-08,1470723793,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
1437845082927694930,Referral,1970-01-10 19:29:14,United States,Los Angeles,0.0,0.0,2324.0,87.0,0.0,2016-09-14,1473871128,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
830906287849717434,Referral,1970-01-05 01:58:01,United States,not available in demo dataset,0.0,0.0,366.0,21.0,0.0,2016-09-12,1473725548,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
8436426603099391262,Referral,1970-01-22 20:30:12,United States,not available in demo dataset,986150000.0,1.0,1893.0,76.0,0.0,2016-08-06,1470504721,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
1831096807494362217,Referral,1970-01-05 20:15:52,Taiwan,Unknown,0.0,0.0,421.0,13.0,0.0,2016-08-05,1470383004,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
2368551524406489641,Referral,1970-01-04 13:06:25,United States,Mountain View,0.0,0.0,808.0,48.0,0.0,2016-08-10,1470893618,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
5798857737254906662,Referral,1970-01-01 06:09:39,United States,Mountain View,0.0,0.0,182.0,15.0,0.0,2016-08-03,1470278611,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
5841808203140445242,Referral,1970-01-01 23:51:21,United States,Sunnyvale,0.0,0.0,261.0,15.0,0.0,2016-08-17,1471470774,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
8949700675509637,Referral,1970-01-04 09:40:48,United States,San Bruno,0.0,0.0,525.0,16.0,0.0,2016-08-25,1472168523,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
8986473985952178251,Referral,1970-01-03 12:10:14,United States,Cambridge,0.0,0.0,1254.0,65.0,0.0,2016-08-12,1471038191,EVENT,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,other,Bags,/google+redesign/,1,1
5804926577039377233,Referral,1970-01-01 04:25:52,United States,not available in demo dataset,0.0,0.0,248.0,16.0,0.0,2016-09-15,1473978883,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
7796560631219894802,Referral,1970-01-04 00:11:39,United States,Mountain View,0.0,0.0,402.0,39.0,0.0,2016-08-24,1472088699,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
9321967957655029034,Referral,1970-01-02 00:04:52,United States,Mountain View,112710000.0,1.0,2941.0,40.0,0.0,2016-08-11,1470955872,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
4002137233348878949,Organic Search,1970-01-09 22:40:59,United States,Mountain View,153970000.0,2.0,4593.0,77.0,0.0,2016-08-26,1472269236,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
8430240768850820716,Referral,1970-01-03 16:01:04,United States,Ann Arbor,0.0,0.0,325.0,29.0,0.0,2016-08-03,1470236638,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
3443774061370791972,Referral,1970-01-25 15:13:02,United States,not available in demo dataset,0.0,0.0,2320.0,64.0,0.0,2016-08-14,1471227062,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
9817395183603701442,Direct,1970-01-23 18:27:39,United States,New York,0.0,0.0,2644.0,70.0,0.0,2016-08-24,1472072311,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
5566187516340689130,Referral,1970-01-01 19:12:19,United States,Mountain View,0.0,0.0,1250.0,49.0,0.0,2016-08-11,1470958647,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
3310150612234858423,Referral,1970-01-04 04:02:55,United States,New York,0.0,0.0,2232.0,45.0,0.0,2016-08-02,1470169654,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
8551112991718773193,Referral,1970-01-04 23:16:33,United States,Los Angeles,0.0,0.0,715.0,33.0,0.0,2016-08-19,1471633498,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
62337808774510362,Display,1970-01-01 23:55:22,United States,New York,0.0,0.0,1464.0,42.0,0.0,2016-10-04,1475603000,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
4934874070320931188,Display,1970-01-02 13:55:50,United States,Austin,0.0,0.0,137.0,10.0,0.0,2016-08-15,1471294899,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
5783477466430550060,Referral,1970-01-01 03:52:49,United States,Seattle,0.0,0.0,14.0,2.0,0.0,2016-08-04,1470329988,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
2353966916541086672,Referral,1970-01-02 05:01:38,United States,New York,0.0,0.0,161.0,13.0,0.0,2016-09-13,1473788222,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
2498891281074623695,Referral,1970-01-01 08:31:04,United States,Mountain View,0.0,0.0,56.0,7.0,0.0,2016-08-30,1472581877,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
5225560997353566113,Direct,1970-01-18 09:19:04,United States,not available in demo dataset,0.0,0.0,1516.0,18.0,0.0,2016-09-03,1472954196,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,other,Bags,/google+redesign/,2,1
5360328166741425310,Referral,1970-01-03 04:34:52,United States,Mountain View,0.0,0.0,586.0,31.0,0.0,2016-09-12,1473699218,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
1380641331256409624,Referral,1970-01-01 22:41:07,United States,not available in demo dataset,0.0,0.0,304.0,15.0,0.0,2016-08-17,1471469606,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
776884857977483664,Referral,1970-01-01 00:00:00,United States,Ann Arbor,0.0,0.0,191.0,1.0,0.0,2016-08-24,1472096118,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
1337937847317495050,Referral,1970-01-02 22:34:34,United States,not available in demo dataset,0.0,0.0,176.0,12.0,0.0,2016-08-30,1472576645,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
660685082686383054,Direct,1970-01-02 18:04:03,United States,Santa Clara,0.0,0.0,151.0,13.0,0.0,2016-09-02,1472885351,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
3638718908458544,Referral,1970-01-07 08:10:51,United States,not available in demo dataset,0.0,0.0,646.0,29.0,0.0,2016-09-01,1472762398,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
2395484494080602357,Organic Search,1970-01-02 14:44:13,United States,Seattle,0.0,0.0,469.0,25.0,0.0,2016-10-05,1475691022,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
3351538799616866750,Referral,1970-01-13 19:18:02,United States,Mountain View,0.0,0.0,1260.0,56.0,0.0,2016-09-02,1472852560,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
112305056557684257,Referral,1970-01-02 12:02:45,United States,not available in demo dataset,280660000.0,2.0,1610.0,68.0,0.0,2016-08-28,1472410136,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
9591400506922179659,Referral,1970-01-22 18:47:05,United States,Irvine,0.0,0.0,2379.0,70.0,0.0,2016-08-10,1470895819,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
8108754119892479502,Referral,1970-01-18 00:28:56,United States,not available in demo dataset,0.0,0.0,1506.0,32.0,0.0,2016-09-09,1473470940,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
5535020562395622281,Referral,1970-01-01 23:30:48,United States,San Jose,0.0,0.0,85.0,4.0,0.0,2016-08-29,1472523477,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
9182883088233610058,Referral,1970-01-02 23:03:33,United States,Mountain View,0.0,0.0,169.0,21.0,0.0,2016-09-12,1473704226,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
9498934313602508493,Referral,1970-01-02 05:37:34,Canada,Toronto,0.0,0.0,140.0,6.0,0.0,2016-09-12,1473702380,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
8474839826751230187,Referral,1970-01-03 20:08:02,United States,Mountain View,0.0,0.0,388.0,21.0,0.0,2016-08-02,1470183704,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
2868494413354804849,Referral,1970-01-11 03:33:20,United States,not available in demo dataset,24660000.0,1.0,5036.0,73.0,0.0,2016-08-18,1471550870,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
8394175225593613018,Referral,1970-01-01 06:34:34,United States,Mountain View,0.0,0.0,24.0,3.0,0.0,2016-10-05,1475688681,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
357094916525987236,Referral,1970-01-02 03:34:00,United States,Mountain View,0.0,0.0,316.0,24.0,0.0,2016-08-16,1471378129,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
9817395183603701442,Referral,1970-01-01 06:36:37,United States,New York,0.0,0.0,25.0,6.0,0.0,2016-08-25,1472160461,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
7483600664917507409,Referral,1970-01-23 17:24:35,United States,Mountain View,0.0,0.0,2628.0,146.0,0.0,2016-10-04,1475647083,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
1845229969211485364,Referral,1970-01-01 11:25:53,United States,New York,0.0,0.0,79.0,8.0,0.0,2016-09-12,1473683903,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
404597489263781955,Referral,1970-01-05 08:35:48,United States,not available in demo dataset,69070000.0,1.0,2050.0,64.0,0.0,2016-08-17,1471493437,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
985098225619885190,Referral,1970-01-01 16:24:23,United States,San Francisco,0.0,0.0,3480.0,86.0,0.0,2016-09-26,1474947761,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
3981877997953574579,Referral,1970-01-02 13:35:12,United States,Austin,0.0,0.0,507.0,14.0,0.0,2016-08-16,1471406797,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
198805631465706899,Referral,1970-01-10 10:01:47,United States,Mountain View,0.0,0.0,839.0,11.0,0.0,2016-08-18,1471543670,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
8851822767477687842,Referral,1970-01-07 22:21:53,United States,Ann Arbor,311130000.0,1.0,1870.0,64.0,0.0,2016-09-07,1473266030,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
1562776623325712285,Referral,1970-01-04 21:04:49,United States,Atlanta,0.0,0.0,565.0,46.0,0.0,2016-09-13,1473806460,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
3741689406060673010,Referral,1970-01-06 17:26:37,United States,Mountain View,92850000.0,1.0,1002.0,36.0,0.0,2016-09-02,1472858035,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
5619184175053401289,Referral,1970-01-12 23:27:21,United States,New York,0.0,0.0,1035.0,17.0,0.0,2016-08-29,1472480166,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
7441911009741882613,Referral,1970-01-03 07:40:00,United States,Mountain View,0.0,0.0,329.0,15.0,0.0,2016-09-08,1473381398,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
150567832855806737,Referral,1970-01-01 15:58:03,United States,Mountain View,0.0,0.0,138.0,8.0,0.0,2016-08-31,1472685750,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
96830421763570474,Referral,1970-01-01 21:15:46,United States,not available in demo dataset,0.0,0.0,630.0,37.0,0.0,2016-09-22,1474533920,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
7019380365409527284,Referral,1970-01-06 06:14:15,Japan,Minato,0.0,0.0,1548.0,73.0,0.0,2016-09-13,1473778816,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
6659013870490271686,Referral,1970-01-02 16:06:55,Canada,Toronto,0.0,0.0,654.0,31.0,0.0,2016-08-09,1470800401,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
4830184868046076720,Referral,1970-01-08 19:50:41,United States,Mountain View,337910000.0,1.0,2186.0,188.0,0.0,2016-08-11,1470975795,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,other,Bags,/google+redesign/,2,1
910294048272999367,Referral,1970-01-02 05:26:20,United States,Mountain View,98770000.0,1.0,477.0,17.0,0.0,2016-08-12,1471035177,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
509291892849260639,Referral,1970-01-04 13:03:33,United States,Kirkland,0.0,0.0,442.0,25.0,0.0,2016-09-28,1475126406,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
4544326774395648224,Referral,1970-01-05 12:07:15,United States,not available in demo dataset,0.0,0.0,1143.0,55.0,0.0,2016-08-07,1470589631,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
7054841030151887299,Direct,1970-01-10 10:52:13,United States,not available in demo dataset,50430000.0,1.0,1157.0,46.0,0.0,2016-08-28,1472437678,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
2307530385804264955,Referral,1970-01-05 07:52:37,United States,Cupertino,0.0,0.0,381.0,24.0,0.0,2016-09-29,1475211263,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
713409036847823354,Referral,1970-01-07 07:54:55,United States,not available in demo dataset,0.0,0.0,1060.0,18.0,0.0,2016-08-25,1472163355,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
3412168654068372309,Referral,1970-01-04 06:15:15,United States,Chicago,0.0,0.0,291.0,22.0,0.0,2016-09-23,1474647237,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
1240397416509470593,Referral,1970-01-02 06:38:28,United States,not available in demo dataset,0.0,0.0,625.0,54.0,0.0,2016-09-14,1473896914,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
600620034890632903,Referral,1970-01-04 08:40:42,Taiwan,Unknown,0.0,0.0,423.0,43.0,0.0,2016-08-25,1472141956,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
5284289732058785015,Referral,1970-01-04 13:54:57,United States,Mountain View,0.0,0.0,400.0,26.0,0.0,2016-08-04,1470344659,PAGE,11190000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
6581105403782593128,Direct,1970-01-05 13:36:14,United States,Sunnyvale,0.0,0.0,398.0,14.0,0.0,2016-08-29,1472513676,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
2675698113041289760,Direct,1970-01-06 00:54:59,Netherlands,not available in demo dataset,0.0,0.0,628.0,30.0,0.0,2016-08-19,1471595242,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
1348098250243454848,Organic Search,1970-01-01 00:00:00,United States,Mountain View,0.0,0.0,75.0,7.0,0.0,2016-09-27,1475010325,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
9975516586170108497,Affiliates,1970-01-04 21:57:54,Nigeria,not available in demo dataset,0.0,0.0,364.0,9.0,0.0,2016-08-31,1472626844,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
8200141706447123862,Direct,1970-01-01 00:00:00,China,not available in demo dataset,0.0,0.0,191.0,1.0,0.0,2016-08-17,1471488992,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
5778769379730867923,Organic Search,1970-01-01 03:16:15,Argentina,not available in demo dataset,0.0,0.0,22.0,3.0,0.0,2016-08-25,1472132648,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
6860376842991487031,Referral,1970-01-01 15:53:23,United States,not available in demo dataset,0.0,0.0,167.0,8.0,0.0,2016-08-19,1471653049,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
7179817975885755019,Organic Search,1970-01-01 00:00:00,Japan,not available in demo dataset,0.0,0.0,191.0,1.0,0.0,2016-08-11,1470966055,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
4947672477684835836,Organic Search,1970-01-03 05:17:39,United States,not available in demo dataset,0.0,0.0,269.0,13.0,0.0,2016-10-05,1475710927,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
117738855063739749,Referral,1970-01-01 00:00:00,United States,Charlotte,0.0,0.0,118.0,5.0,0.0,2016-08-02,1470190103,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
6408877854906857581,Referral,1970-01-02 10:58:28,United States,Chicago,0.0,0.0,126.0,4.0,0.0,2016-08-03,1470253059,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
816701130373045728,Referral,1970-01-13 22:54:01,United States,San Francisco,116160000.0,1.0,2301.0,81.0,0.0,2016-08-19,1471630902,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
4302207797144286080,Organic Search,1970-01-01 15:01:03,United States,not available in demo dataset,0.0,0.0,2086.0,7.0,0.0,2016-10-02,1475473436,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
7802919604057763242,Direct,1970-01-12 15:15:23,United States,not available in demo dataset,0.0,0.0,3347.0,85.0,0.0,2016-08-19,1471646909,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
2264611345767134835,Organic Search,1970-01-05 14:31:28,United States,New York,0.0,0.0,661.0,39.0,0.0,2016-09-01,1472782654,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
8931444050042312998,Referral,1970-01-02 03:00:23,United States,not available in demo dataset,0.0,0.0,234.0,12.0,0.0,2016-09-01,1472759675,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
2194592743396253647,Social,1970-01-02 19:02:08,United States,not available in demo dataset,0.0,0.0,761.0,23.0,0.0,2016-08-31,1472663887,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
4046115541928874388,Referral,1970-01-02 16:26:17,United States,Irvine,0.0,0.0,159.0,8.0,0.0,2016-08-08,1470678265,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
8486014736668020948,Organic Search,1970-01-01 12:34:33,Taiwan,Unknown,0.0,0.0,45.0,5.0,0.0,2016-08-21,1471770589,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
1586573982635970593,Organic Search,1970-01-01 19:40:05,United States,Chicago,0.0,0.0,225.0,12.0,0.0,2016-10-02,1475433217,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
9527786473880219044,Direct,1970-01-01 00:00:00,Taiwan,Unknown,0.0,0.0,25.0,2.0,0.0,2016-08-29,1472456338,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
5099904184615295614,Organic Search,1970-01-01 12:32:58,United States,not available in demo dataset,0.0,0.0,192.0,12.0,0.0,2016-09-09,1473457096,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,USD,Bags,/google+redesign/,0,1
9706910742716894850,Organic Search,1970-01-04 19:21:58,United States,not available in demo dataset,0.0,0.0,766.0,51.0,0.0,2016-08-18,1471537428,PAGE,13990000,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,USD,Bags,/google+redesign/,0,1
